timestamp;timestamp_sample;time_utc_usec;device_id;lat;lon;alt;alt_ellipsoid;s_variance_m_s;c_variance_rad;eph;epv;hdop;vdop;noise_per_ms;jamming_indicator;vel_m_s;vel_n_m_s;vel_e_m_s;vel_d_m_s;cog_rad;timestamp_time_relative;heading;heading_offset;heading_accuracy;rtcm_injection_rate;automatic_gain_control;fix_type;jamming_state;vel_ned_valid;satellites_used;selected_rtcm_instance
1309509130;0;1,68216E+15;11141125;469465227;87083554;1525084;1572402;0.07300001;0.0046572364;0.34;0.63100004;0.57;0.95;64;3;17.767;-16.431002;-6.76;-0.284;3.531872;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1310007128;0;1,68216E+15;11141125;469464472;87083168;1525178;1572495;0.078;0.0047764424;0.34;0.63000005;0.57;0.95;64;4;17.861;-17.152;-4.984;0.041;3.4243934;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1310514266;0;1,68216E+15;11141125;469463686;87082906;1525160;1572477;0.085;0.0049043754;0.34;0.629;0.57;0.95;64;4;17.983002;-17.733002;-2.9880002;0.097;3.308538;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1311002661;0;1,68216E+15;11141125;469462879;87082781;1525142;1572459;0.094000004;0.005135282;0.34;0.628;0.57;0.95;64;4;18.164001;-18.146;-0.82400006;0.030000001;3.1869733;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1311510101;0;1,68216E+15;11141125;469462061;87082798;1525080;1572397;0.09900001;0.0051729814;0.34;0.628;0.57;0.95;64;4;18.266;-18.216002;1.348;0.11400001;3.0677261;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1312006132;0;1,68216E+15;11141125;469461246;87082957;1524987;1572304;0.09900001;0.0046207593;0.34100002;0.62700003;0.57;0.95;64;3;18.343;-18.007;3.4970002;0.171;2.949789;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1312514129;0;1,68216E+15;11141125;469460448;87083258;1524963;1572281;0.097;0.004270646;0.34100002;0.62700003;0.57;0.95;64;3;18.364;-17.486;5.6080003;0.125;2.8312469;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1313007974;0;1,68216E+15;11141125;469459678;87083697;1525022;1572339;0.102000006;0.004221253;0.34100002;0.62600005;0.57;0.95;64;3;18.387001;-16.705;7.6840005;-0.20600002;2.7104805;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1313511317;0;1,68216E+15;11141125;469458947;87084264;1525084;1572401;0.10700001;0.004031361;0.34100002;0.62600005;0.57;0.95;64;3;18.401001;-15.759001;9.501;0.010000001;2.5990722;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1314002217;0;1,68216E+15;11141125;469458263;87084944;1525114;1572431;0.108;0.0039737653;0.34100002;0.625;0.57;0.95;64;3;18.424002;-14.625001;11.205001;-0.15200001;2.4878247;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1314515822;0;1,68216E+15;11141125;469457635;87085733;1525160;1572477;0.106000006;0.004151091;0.34100002;0.625;0.57;0.95;64;3;18.436;-13.284;12.784;-0.057000004;2.3753505;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1315005252;0;1,68216E+15;11141125;469457072;87086624;1525270;1572587;0.112;0.0041310196;0.34100002;0.624;0.57;0.95;64;3;18.468;-11.732;14.262001;-0.21200001;2.2591872;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1315513128;0;1,68216E+15;11141125;469456583;87087606;1525378;1572695;0.104;0.0042626173;0.34100002;0.624;0.57;0.95;64;3;18.506;-10.019;15.56;-0.149;2.1428678;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1316004028;0;1,68216E+15;11141125;469456169;87088660;1525417;1572735;0.096;0.004826359;0.34100002;0.624;0.57;0.95;64;4;18.525002;-8.362;16.53;0.094000004;2.0391524;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1316515233;0;1,68216E+15;11141125;469455835;87089781;1525351;1572669;0.09;0.0049071675;0.34100002;0.624;0.57;0.95;64;4;18.707;-6.418;17.571001;0.094000004;1.9210062;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1317006129;0;1,68216E+15;11141125;469455596;87090965;1525315;1572632;0.09;0.0053796284;0.342;0.624;0.57;0.95;64;3;18.971;-4.163;18.509;-0.025;1.7920525;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1317514247;0;1,68216E+15;11141125;469455462;87092199;1525344;1572661;0.085;0.0049780277;0.342;0.624;0.57;0.95;64;3;19.121;-1.7360001;19.042002;-0.165;1.6617022;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1318007137;0;1,68216E+15;11141125;469455428;87093459;1525236;1572553;0.082;0.004823217;0.342;0.624;0.57;0.95;64;4;19.289001;0.30600002;19.287;0.298;1.5549468;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1318508774;0;1,68216E+15;11141125;469455497;87094726;1525117;1572434;0.078;0.004832293;0.34100002;0.624;0.57;0.95;64;4;19.490002;2.686;19.304;0.223;1.4325556;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1319004599;0;1,68216E+15;11141125;469455675;87095984;1525017;1572334;0.086;0.0051707122;0.34100002;0.624;0.57;0.95;64;3;19.659;5.1930003;18.961;0.22100002;1.3034539;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1319512020;0;1,68216E+15;11141125;469455966;87097207;1524946;1572264;0.086;0.0054646255;0.34100002;0.624;0.57;0.95;64;3;19.792002;7.6340003;18.261002;0.25500003;1.1748065;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1320006873;0;1,68216E+15;11141125;469456369;87098373;1524901;1572218;0.087000005;0.005355717;0.342;0.62600005;0.57;0.95;64;3;19.986;10.162001;17.210001;0.081;1.0374088;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1320516577;0;1,68216E+15;11141125;469456879;87099458;1524916;1572233;0.093;0.0050181705;0.342;0.62700003;0.57;0.95;64;3;20.134;12.404;15.860001;-0.155;0.90709263;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1321006316;0;1,68216E+15;11141125;469457483;87100447;1524998;1572316;0.09900001;0.004739616;0.34300002;0.628;0.57;0.95;64;3;20.236;14.4210005;14.196001;-0.24400002;0.7775216;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1321513135;0;1,68216E+15;11141125;469458166;87101324;1524973;1572291;0.098000005;0.004362276;0.34300002;0.629;0.57;0.95;64;3;20.252;15.906001;12.535001;0.25;0.66741925;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1322008968;0;1,68216E+15;11141125;469458912;87102081;1524895;1572213;0.097;0.004404164;0.34300002;0.629;0.57;0.95;64;3;20.217001;17.251001;10.542001;0.116000004;0.54852384;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1322513052;0;1,68216E+15;11141125;469459713;87102702;1524846;1572164;0.094000004;0.00447642;0.34300002;0.63000005;0.57;0.95;64;3;20.161001;18.327002;8.402;0.23500001;0.42985886;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1322999914;0;1,68216E+15;11141125;469460559;87103168;1524791;1572108;0.098000005;0.004752706;0.34300002;0.63100004;0.57;0.95;64;11;20.076;19.238;5.7380004;-0.15200001;0.28986463;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1323513266;0;1,68216E+15;11141125;469461438;87103456;1524885;1572203;0.098000005;0.005039289;0.344;0.632;0.57;0.95;64;11;19.955002;19.716002;3.078;-0.23;0.15486813;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1324004632;0;1,68216E+15;11141125;469462326;87103580;1524938;1572256;0.087000005;0.0046776566;0.344;0.633;0.57;0.95;64;3;19.733002;19.724;0.595;-0.17300001;0.030148817;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1324515796;0;1,68216E+15;11141125;469463206;87103540;1525027;1572344;0.087000005;0.004540823;0.344;0.633;0.57;0.95;64;3;19.406;19.323002;-1.7910001;-0.23700002;6.1907806;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1325007230;0;1,68216E+15;11141125;469464061;87103351;1525079;1572397;0.08800001;0.004637689;0.344;0.633;0.57;0.95;64;5;19.058;18.647001;-3.9390001;-0.054;6.075;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1325514407;0;1,68216E+15;11141125;469464878;87103024;1525054;1572371;0.093;0.0045359363;0.344;0.634;0.57;0.95;64;5;18.68;17.703001;-5.9600005;0.142;5.9584594;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1326004989;0;1,68216E+15;11141125;469465652;87102568;1524987;1572304;0.086;0.004394215;0.344;0.634;0.57;0.95;64;4;18.464;16.677;-7.9240003;0.15100001;5.839611;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1326515488;0;1,68216E+15;11141125;469466375;87101987;1524945;1572262;0.08400001;0.0042860047;0.34300002;0.634;0.57;0.95;64;4;18.255001;15.448001;-9.727;0.021000002;5.721228;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1327007821;0;1,68216E+15;11141125;469467042;87101294;1524914;1572232;0.089;0.004553564;0.34300002;0.63500005;0.57;0.95;64;4;18.117;14.179001;-11.277;-0.007;5.611274;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1327507307;0;1,68216E+15;11141125;469467647;87100503;1524868;1572185;0.09;0.0047303657;0.34300002;0.63500005;0.57;0.95;64;4;18.025002;12.724001;-12.767;0.11400001;5.496133;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1328009182;0;1,68216E+15;11141125;469468186;87099617;1524792;1572110;0.09;0.004955164;0.34300002;0.63500005;0.57;0.95;64;3;18.027;11.1640005;-14.153001;0.120000005;5.3802657;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1328515591;0;1,68216E+15;11141125;469468648;87098646;1524727;1572044;0.093;0.0049982737;0.34300002;0.63600004;0.57;0.95;64;3;18.004002;9.391001;-15.361001;0.067;5.261116;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1329006131;0;1,68216E+15;11141125;469469027;87097605;1524702;1572019;0.096;0.005078035;0.34300002;0.637;0.57;0.95;64;4;17.922;7.4690003;-16.291;-0.120000005;5.142271;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1329512524;0;1,68216E+15;11141125;469469312;87096509;1524949;1572266;0.096;0.0050705303;0.34300002;0.638;0.57;0.95;64;4;17.79;5.333;-16.971;-0.565;5.01687;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1330008875;0;1,68216E+15;11141125;469469507;87095384;1525235;1572553;0.091000006;0.0049919905;0.34300002;0.63900006;0.57;0.95;64;4;17.543001;3.2630002;-17.237001;-0.81600004;4.899455;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1330516254;0;1,68216E+15;11141125;469469616;87094249;1525565;1572883;0.08800001;0.0051061353;0.34300002;0.63900006;0.57;0.95;64;4;17.35;1.6450001;-17.272001;-0.41500002;4.8073325;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1331007638;0;1,68216E+15;11141125;469469655;87093118;1525599;1572916;0.087000005;0.005133188;0.34300002;0.63900006;0.57;0.95;64;3;17.179;0.11100001;-17.179;0.13100001;4.718849;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1331513136;0;1,68216E+15;11141125;469469620;87091992;1525473;1572790;0.086;0.0051385984;0.34300002;0.63900006;0.57;0.95;64;3;17.154001;-1.646;-17.075;0.34100002;4.6162977;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1332004264;0;1,68216E+15;11141125;469469506;87090875;1525236;1572554;0.08400001;0.0050981063;0.34300002;0.638;0.57;0.95;64;3;17.226002;-3.486;-16.87;0.483;4.5086155;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1332515869;0;1,68216E+15;11141125;469469309;87089781;1524988;1572305;0.08400001;0.0051199235;0.34300002;0.638;0.57;0.95;64;3;17.262001;-5.3440003;-16.414001;0.386;4.3976173;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1333008130;0;1,68216E+15;11141125;469469022;87088729;1524853;1572170;0.082;0.005262691;0.34300002;0.638;0.57;0.95;64;4;17.243;-7.3830004;-15.582001;0.082;4.269926;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1333510167;0;1,68216E+15;11141125;469468647;87087738;1524858;1572175;0.081;0.005177344;0.342;0.637;0.57;0.95;64;4;17.235;-9.231001;-14.555;-0.14500001;4.147206;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1334008128;0;1,68216E+15;11141125;469468194;87086818;1524911;1572229;0.07700001;0.005096361;0.342;0.637;0.57;0.95;64;3;17.294;-10.886001;-13.438001;-0.163;4.031515;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1334515750;0;1,68216E+15;11141125;469467673;87085974;1524972;1572290;0.076000005;0.005143136;0.342;0.63600004;0.57;0.95;64;3;17.335001;-12.231001;-12.285001;-0.156;3.9292037;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1335005144;0;1,68216E+15;11141125;469467095;87085207;1525000;1572318;0.076000005;0.0050200904;0.342;0.63500005;0.57;0.95;64;5;17.403;-13.451;-11.042001;-0.16000001;3.828925;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1335510090;0;1,68216E+15;11141125;469466464;87084529;1525073;1572390;0.078;0.004914847;0.34100002;0.634;0.57;0.95;64;5;17.478;-14.608001;-9.596001;-0.246;3.7228289;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1336006130;0;1,68216E+15;11141125;469465784;87083948;1525185;1572503;0.076000005;0.004745201;0.34100002;0.632;0.57;0.95;64;5;17.558;-15.559001;-8.135;0.054;3.6233711;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1336510932;0;1,68216E+15;11141125;469465064;87083469;1525178;1572495;0.082;0.004883431;0.34;0.63100004;0.57;0.95;64;5;17.640001;-16.407001;-6.477;0.13800001;3.5175996;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1337008399;0;1,68216E+15;11141125;469464310;87083097;1525129;1572446;0.087000005;0.0051092766;0.34;0.63100004;0.57;0.95;64;3;17.799002;-17.143002;-4.787;0.17500001;3.4138975;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1337511375;0;1,68216E+15;11141125;469463524;87082842;1525002;1572319;0.09;0.0053588585;0.34100002;0.63000005;0.57;0.95;64;3;18.009;-17.771;-2.9160001;0.261;3.3042314;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1338005131;0;1,68216E+15;11141125;469462715;87082721;1524919;1572236;0.096;0.0054398417;0.34100002;0.63000005;0.57;0.95;64;4;18.248001;-18.234001;-0.721;0.032;3.18113;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1338515128;0;1,68216E+15;11141125;469461893;87082747;1524863;1572181;0.098000005;0.005145056;0.34100002;0.63000005;0.57;0.95;64;4;18.372002;-18.304;1.585;0.109000005;3.055239;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1339006271;0;1,68216E+15;11141125;469461075;87082931;1524863;1572180;0.102000006;0.0047446773;0.342;0.629;0.57;0.95;64;3;18.452002;-18.019001;3.9710002;-0.066;2.9246702;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1339514926;0;1,68216E+15;11141125;469460276;87083271;1524922;1572239;0.1;0.004185823;0.342;0.629;0.57;0.95;64;3;18.54;-17.427;6.327;-0.14;2.7933505;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1340007132;0;1,68216E+15;11141125;469459511;87083753;1524955;1572272;0.101;0.0039243726;0.342;0.629;0.57;0.95;64;3;18.516;-16.547;8.309;-0.08800001;2.676236;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1340516273;0;1,68216E+15;11141125;469458788;87084354;1524988;1572305;0.10300001;0.0039365897;0.342;0.628;0.57;0.95;64;3;18.463001;-15.574;9.917001;0.020000001;2.574607;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1341000578;0;1,68216E+15;11141125;469458115;87085064;1525074;1572391;0.105000004;0.0038861502;0.342;0.62700003;0.57;0.95;64;4;18.494001;-14.3550005;11.661;-0.30800003;2.4593673;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1341515282;0;1,68216E+15;11141125;469457501;87085882;1525294;1572611;0.108;0.0042055454;0.342;0.62600005;0.57;0.95;64;4;18.421001;-12.861001;13.188001;-0.49400002;2.3436449;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1342005302;0;1,68216E+15;11141125;469456958;87086789;1525560;1572877;0.106000006;0.004215494;0.342;0.62600005;0.57;0.95;64;4;18.182001;-11.205001;14.319;-0.39800003;2.2348034;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1342516132;0;1,68216E+15;11141125;469456494;87087760;1525666;1572984;0.10300001;0.0044816565;0.342;0.625;0.57;0.95;64;4;17.928001;-9.415001;15.257001;-0.11100001;2.1236918;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1343008495;0;1,68216E+15;11141125;469456109;87088784;1525617;1572934;0.09200001;0.0047797584;0.342;0.625;0.57;0.95;64;3;17.712;-7.6210003;15.989;0.13900001;2.0155916;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1343515156;0;1,68216E+15;11141125;469455806;87089861;1525480;1572797;0.09;0.005018345;0.342;0.624;0.57;0.95;64;3;17.794;-5.755;16.838001;0.27600002;1.9001563;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1344007131;0;1,68216E+15;11141125;469455594;87090998;1525393;1572710;0.086;0.0050361473;0.342;0.624;0.57;0.95;64;3;18.115002;-3.775;17.718;0.36200002;1.7807391;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1344517155;0;1,68216E+15;11141125;469455465;87092179;1525129;1572446;0.082;0.0048436373;0.342;0.624;0.57;0.95;64;3;18.377;-1.7900001;18.289001;0.31300002;1.6683325;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1345008728;0;1,68216E+15;11141125;469455430;87093395;1524919;1572236;0.080000006;0.004660727;0.34100002;0.624;0.57;0.95;64;3;18.709002;0.25500003;18.707;0.56100005;1.5571461;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1345510172;0;1,68216E+15;11141125;469455494;87094631;1524728;1572045;0.081;0.004493001;0.34100002;0.623;0.57;0.95;64;3;19.02;2.5200002;18.852001;0.40600002;1.4379139;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1346007408;0;1,68216E+15;11141125;469455662;87095864;1524598;1571916;0.083000004;0.004917465;0.34100002;0.623;0.57;0.95;64;4;19.253;4.926;18.612001;0.157;1.3120515;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1346517128;0;1,68216E+15;11141125;469455937;87097067;1524594;1571912;0.080000006;0.005074719;0.34100002;0.623;0.57;0.95;64;4;19.411001;7.2840004;17.992;-0.080000006;1.1861229;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1347007131;0;1,68216E+15;11141125;469456312;87098220;1524617;1571934;0.082;0.005068785;0.34100002;0.624;0.57;0.95;64;3;19.469002;9.379001;17.061;-0.086;1.0681511;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1347515077;0;1,68216E+15;11141125;469456779;87099301;1524698;1572015;0.08400001;0.0051673963;0.34100002;0.624;0.57;0.95;64;3;19.512001;11.35;15.872001;-0.22800002;0.9499935;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1348007134;0;1,68216E+15;11141125;469457329;87100299;1524837;1572154;0.091000006;0.004920781;0.34100002;0.625;0.57;0.95;64;4;19.586;13.134001;14.530001;-0.268;0.83581316;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1348516306;0;1,68216E+15;11141125;469457956;87101205;1524911;1572228;0.096;0.0048242644;0.34100002;0.62600005;0.57;0.95;64;4;19.674002;14.742001;13.029;0.066;0.72379327;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1349005826;0;1,68216E+15;11141125;469458653;87101998;1524859;1572176;0.096;0.004576428;0.34100002;0.62700003;0.57;0.95;64;3;19.662;16.258001;11.058001;0.22900002;0.5972904;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1349515243;0;1,68216E+15;11141125;469459418;87102647;1524745;1572062;0.096;0.0045303507;0.34100002;0.62700003;0.57;0.95;64;3;19.686;17.661001;8.698;0.22700001;0.45762515;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1350000439;0;1,68216E+15;11141125;469460235;87103133;1524631;1571949;0.09200001;0.0045933574;0.342;0.628;0.57;0.95;64;4;19.604;18.61;6.163;0.238;0.31979755;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1350513724;0;1,68216E+15;11141125;469461084;87103453;1524556;1571873;0.09;0.0048898887;0.342;0.629;0.57;0.95;64;4;19.448002;19.106;3.6310003;0.163;0.18781279;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1351005465;0;1,68216E+15;11141125;469461950;87103615;1524459;1571776;0.089;0.0048534116;0.342;0.63000005;0.57;0.95;64;5;19.398;19.355001;1.294;0.16100001;0.066761635;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1351514133;0;1,68216E+15;11141125;469462820;87103619;1524464;1571781;0.089;0.004798259;0.342;0.63000005;0.57;0.95;64;5;19.353;19.321001;-1.1120001;-0.061000004;6.2257147;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1352004275;0;1,68216E+15;11141125;469463679;87103468;1524501;1571819;0.089;0.0047204173;0.342;0.63100004;0.57;0.95;64;3;19.179;18.851002;-3.5340002;-0.17400001;6.0978584;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1352513141;0;1,68216E+15;11141125;469464515;87103167;1524558;1571876;0.089;0.0043025855;0.342;0.63100004;0.57;0.95;64;3;19.049002;18.209002;-5.597;-0.081;5.984987;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1353007134;0;1,68216E+15;11141125;469465313;87102729;1524658;1571975;0.09200001;0.0042718677;0.342;0.632;0.57;0.95;64;4;18.938002;17.326;-7.6460004;-0.096;5.867608;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1353516128;0;1,68216E+15;11141125;469466067;87102165;1524777;1572095;0.087000005;0.004191932;0.342;0.632;0.57;0.95;64;4;18.726002;16.135;-9.504001;-0.289;5.7508454;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1354006145;0;1,68216E+15;11141125;469466764;87101489;1524913;1572230;0.093;0.0045364597;0.34100002;0.633;0.57;0.95;64;4;18.465;14.863001;-10.957001;-0.19700001;5.647949;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1354511243;0;1,68216E+15;11141125;469467402;87100724;1524982;1572299;0.096;0.0050640726;0.34100002;0.634;0.57;0.95;64;4;18.210001;13.466001;-12.258;-0.059000004;5.5447173;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1355008752;0;1,68216E+15;11141125;469467973;87099877;1525000;1572318;0.094000004;0.0049628434;0.342;0.63500005;0.57;0.95;64;4;17.975;11.882001;-13.488001;-0.014;5.434564;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1355511485;0;1,68216E+15;11141125;469468470;87098951;1525003;1572321;0.093;0.0052326713;0.342;0.63600004;0.57;0.95;64;4;17.859001;10.202001;-14.658001;0.036000002;5.320437;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1356007056;0;1,68216E+15;11141125;469468886;87097954;1524986;1572303;0.094000004;0.005128126;0.342;0.637;0.57;0.95;64;3;17.731;8.252001;-15.694001;-0.09900001;5.196466;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1356516813;0;1,68216E+15;11141125;469469211;87096897;1525129;1572447;0.097;0.005318018;0.342;0.63900006;0.57;0.95;64;3;17.54;6.2840004;-16.376001;-0.22200002;5.0787735;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1357008269;0;1,68216E+15;11141125;469469452;87095807;1525232;1572550;0.096;0.00516216;0.34300002;0.63900006;0.57;0.95;64;4;17.319;4.4960003;-16.725;-0.22800002;4.9750185;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1357513242;0;1,68216E+15;11141125;469469619;87094704;1525232;1572550;0.095000006;0.00531924;0.34300002;0.64000005;0.57;0.95;64;4;17.093;2.8600001;-16.852001;0.076000005;4.880512;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1358007133;0;1,68216E+15;11141125;469469702;87093591;1525247;1572564;0.089;0.0052775266;0.34300002;0.64000005;0.57;0.95;64;4;17.019001;0.80200005;-17.0;-0.083000004;4.7595077;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1358516257;0;1,68216E+15;11141125;469469694;87092477;1525261;1572579;0.087000005;0.005243667;0.34300002;0.64000005;0.57;0.95;64;4;16.946001;-1.1650001;-16.905;0.038000003;4.643613;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1359002142;0;1,68216E+15;11141125;469469595;87091378;1525216;1572534;0.085;0.0054880134;0.34300002;0.64100003;0.57;0.95;64;4;16.85;-3.1550002;-16.553001;-0.031000001;4.52407;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1359515067;0;1,68216E+15;11141125;469469414;87090305;1525205;1572522;0.082;0.0052337185;0.34300002;0.64000005;0.57;0.95;64;4;16.856;-4.8560004;-16.142;0.029000001;4.4201565;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1360006138;0;1,68216E+15;11141125;469469159;87089264;1525175;1572493;0.083000004;0.005446649;0.34300002;0.64000005;0.57;0.95;64;3;16.86;-6.5290003;-15.544001;0.042000003;4.314737;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1360514291;0;1,68216E+15;11141125;469468834;87088265;1525120;1572438;0.081;0.005246983;0.34300002;0.64000005;0.57;0.95;64;3;16.815;-7.9390006;-14.823001;0.16700001;4.2207065;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1361007135;0;1,68216E+15;11141125;469468444;87087313;1524976;1572293;0.080000006;0.005206666;0.342;0.63900006;0.57;0.95;64;3;16.958;-9.366;-14.137001;0.42100003;4.1272616;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1361513801;0;1,68216E+15;11141125;469467981;87086418;1524893;1572210;0.07700001;0.004761956;0.342;0.638;0.57;0.95;64;3;17.236;-11.1310005;-13.160001;-0.11000001;4.0103426;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1362006277;0;1,68216E+15;11141125;469467445;87085594;1524957;1572274;0.075;0.0052375584;0.34100002;0.637;0.57;0.95;64;4;17.418001;-12.7560005;-11.861001;-0.19900002;3.8906615;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1362515131;0;1,68216E+15;11141125;469466839;87084858;1525083;1572400;0.075;0.00482217;0.34100002;0.63500005;0.57;0.95;64;4;17.612001;-14.127001;-10.518001;-0.15100001;3.7816117;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1363008330;0;1,68216E+15;11141125;469466176;87084219;1525217;1572535;0.076000005;0.005013458;0.34100002;0.634;0.57;0.95;64;3;17.668001;-15.234001;-8.949;-0.23;3.672738;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1363509137;0;1,68216E+15;11141125;469465469;87083681;1525217;1572534;0.081;0.005182406;0.34;0.633;0.57;0.95;64;3;17.752;-16.142;-7.386;-0.010000001;3.5707123;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
1364007356;0;1,68216E+15;11141125;469464724;87083256;1525194;1572512;0.08400001;0.0052124253;0.34;0.632;0.57;0.95;64;3;17.789001;-16.886002;-5.5950003;0.171;3.461531;0;nan;0.0;0.0;0.0;2808;3;1;1;29;0
