timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1265904303,1265902582,46.945623417524324,8.709784657983246,1524.515,1571.8569,0.0,0.7211672,2.3201091,nan,2,182,0,0
1266103593,1266102344,46.945640521509006,8.709831500258716,1524.5227,1571.8646,0.0,0.72115874,2.320107,nan,2,202,0,0
1266303323,1266302106,46.94565909376731,8.709877460873551,1524.523,1571.8649,0.0,0.72114754,2.3201044,nan,2,222,0,0
1266503584,1266501868,46.945679338623876,8.709922314893753,1524.5557,1571.8975,0.0,0.72114944,2.3201044,nan,2,242,0,0
1266702822,1266701629,46.94570112584445,8.70996569589328,1524.6163,1571.9575,0.0,0.72113323,2.3200998,nan,2,6,0,0
1266902705,1266901392,46.94572449151821,8.710007480454065,1524.7094,1572.05,0.0,0.72113085,2.320098,nan,2,26,0,0
1267102867,1267101154,46.945749245175,8.710047543761528,1524.803,1572.1431,0.0,0.72112864,2.3200958,nan,2,46,0,0
1267302071,1267300914,46.945775266192804,8.710085771650071,1524.8795,1572.2191,0.0,0.72113454,2.3200963,nan,2,66,0,0
1267501860,1267500676,46.94580251765344,8.710121874068053,1524.9482,1572.2874,0.0,0.72112745,2.3200943,nan,2,86,0,0
1267702134,1267700438,46.945830799755804,8.710155726399382,1524.9927,1572.3312,0.0,0.72110873,2.3200903,nan,2,106,0,0
1267901479,1267900199,46.945860082312514,8.710187341709307,1525.0088,1572.3472,0.0,0.7211005,2.3200886,nan,2,126,0,0
1268101237,1268099961,46.945890340892845,8.710216412656496,1525.0294,1572.3674,0.0,0.7210932,2.3200872,nan,2,146,0,0
1268301448,1268299724,46.94592150948978,8.710242774414873,1525.0541,1572.3917,0.0,0.72108895,2.3200862,nan,2,166,0,0
1268500722,1268499484,46.94595346295484,8.71026639643338,1525.0693,1572.4066,0.0,0.72108686,2.320086,nan,2,186,0,0
1268700902,1268699245,46.94598605432053,8.710287250573453,1525.0787,1572.4155,0.0,0.7210744,2.3200836,nan,2,206,0,0
1268901142,1268899007,46.946019215802686,8.710305523168163,1525.0776,1572.4142,0.0,0.7210737,2.320084,nan,2,226,0,0
1269109957,1269108756,46.946054542801896,8.710321947623465,1525.0688,1572.4052,0.0,0.7212496,2.3201282,nan,2,247,0,0
1269299895,1269298530,46.946086792433455,8.710334277492093,1525.0745,1572.4104,0.0,0.7210728,2.3200853,nan,2,10,0,0
1269499609,1269498291,46.946121002293545,8.710344708968785,1525.0889,1572.4242,0.0,0.7210739,2.3200862,nan,2,30,0,0
1269699304,1269698053,46.94615531173107,8.710352740814656,1525.08,1572.4147,0.0,0.7210522,2.3200893,nan,2,50,0,0
1269899112,1269897814,46.94618972088281,8.710358326994143,1525.0634,1572.3977,0.0,0.721051,2.32009,nan,2,70,0,0
1270098861,1270097575,46.94622414768618,8.710361361976409,1525.0597,1572.3936,0.0,0.7210396,2.3200886,nan,2,90,0,0
1270298591,1270297337,46.94625847385592,8.7103619981263,1525.0558,1572.3892,0.0,0.7210308,2.3200874,nan,2,110,0,0
1270508507,1270507086,46.946294442018136,8.710360152147777,1525.0326,1572.3656,0.0,0.7211931,2.3201225,nan,2,131,0,0
1270708391,1270706847,46.94632844341796,8.710356012735142,1525.0106,1572.3435,0.0,0.7211689,2.3201187,nan,2,150,0,0
1270907823,1270906610,46.94636220345875,8.710349462622764,1524.9896,1572.3223,0.0,0.72117007,2.3201196,nan,2,169,0,0
1271107582,1271106370,46.94639563225876,8.710340573972395,1524.9619,1572.2943,0.0,0.7211694,2.3201203,nan,2,189,0,0
1271307389,1271306131,46.94642861681584,8.710329529904376,1524.9156,1572.2478,0.0,0.7211562,2.3201184,nan,2,209,0,0
1271507078,1271505893,46.94646114923768,8.710316270715458,1524.8572,1572.1891,0.0,0.7211539,2.3201258,nan,2,228,0,0
1271706810,1271705654,46.94649305099279,8.710300784148085,1524.8124,1572.144,0.0,0.72113127,2.3201213,nan,2,248,0,0
1271906589,1271905415,46.94652429648743,8.71028305673228,1524.7882,1572.1194,0.0,0.721123,2.3201196,nan,2,12,0,0
1272106793,1272105176,46.94655483652468,8.71026306474775,1524.7925,1572.1232,0.0,0.7211294,2.3201203,nan,2,32,0,0
1272306130,1272304937,46.94658459261526,8.710241044783853,1524.8048,1572.135,0.0,0.7211268,2.3201187,nan,2,52,0,0
1272506051,1272504699,46.94661357601229,8.710217084076122,1524.8087,1572.1384,0.0,0.7211327,2.3201191,nan,2,72,0,0
1272706316,1272704460,46.946641691757854,8.710191341625956,1524.807,1572.1362,0.0,0.72112584,2.3201172,nan,2,92,0,0
1272905440,1272904221,46.94666889642161,8.710163947487565,1524.8115,1572.1403,0.0,0.72110975,2.3201132,nan,2,112,0,0
1273105253,1273103982,46.94669516619665,8.710135035131952,1524.8323,1572.1604,0.0,0.721094,2.320109,nan,2,132,0,0
1273305387,1273303743,46.94672047788974,8.710104560940175,1524.8672,1572.1945,0.0,0.72109216,2.3201072,nan,2,152,0,0
1273504786,1273503504,46.946744809819656,8.710072599286667,1524.8942,1572.2207,0.0,0.72107995,2.3201032,nan,2,172,0,0
1273704576,1273703265,46.94676809879475,8.710039239423018,1524.9155,1572.2413,0.0,0.7210667,2.3200989,nan,2,192,0,0
1273904773,1273903026,46.946790270918804,8.710004523163239,1524.9359,1572.261,0.0,0.72105455,2.320095,nan,2,212,0,0
1274104131,1274102787,46.94681128358408,8.709968538552749,1524.9448,1572.2692,0.0,0.7210444,2.3200917,nan,2,232,0,0
1274303948,1274302548,46.94683106803978,8.709931303887858,1524.9609,1572.2847,0.0,0.72103447,2.3200884,nan,2,252,0,0
1274504033,1274502310,46.94684964514451,8.709892882889216,1524.9785,1572.3015,0.0,0.7210379,2.320088,nan,2,16,0,0
1274703501,1274702070,46.94686696522488,8.709853419886803,1524.997,1572.3193,0.0,0.72102094,2.320083,nan,2,36,0,0
1274903054,1274901831,46.946882978260454,8.70981288835153,1525.0201,1572.3419,0.0,0.7210161,2.3200808,nan,2,56,0,0
1275103259,1275101592,46.94689776947056,8.70977142416452,1525.012,1572.3334,0.0,0.7210096,2.3200786,nan,2,76,0,0
1275302520,1275301353,46.946911327466324,8.709729101501656,1524.98,1572.3013,0.0,0.72100264,2.3200765,nan,2,96,0,0
1275502323,1275501121,46.94692354239594,8.709685850218252,1524.9424,1572.2634,0.0,0.7210065,2.320077,nan,2,116,0,0
1275702481,1275700875,46.94693441618522,8.709641890625385,1524.8794,1572.2007,0.0,0.7209979,2.320075,nan,2,136,0,0
1275901832,1275900635,46.94694385943132,8.709597239213922,1524.8037,1572.1252,0.0,0.72099155,2.3200736,nan,2,156,0,0
1276101706,1276100397,46.94695176976616,8.709552008760422,1524.7272,1572.0491,0.0,0.72098565,2.3200724,nan,2,176,0,0
1276301919,1276300157,46.94695814026096,8.709506265602727,1524.6526,1571.975,0.0,0.720993,2.3200736,nan,2,196,0,0
1276501394,1276499917,46.9469630110238,8.70946017276262,1524.565,1571.8878,0.0,0.7209912,2.320073,nan,2,216,0,0
1276700947,1276699678,46.94696635190534,8.709413961006986,1524.4857,1571.8094,0.0,0.720967,2.320068,nan,2,236,0,0
1276901146,1276899439,46.94696798828436,8.709367575072195,1524.468,1571.7921,0.0,0.72097355,2.320068,nan,2,255,0,0
1277100477,1277099201,46.94696811262121,8.709321074651236,1524.4547,1571.779,0.0,0.7209831,2.3200681,nan,2,19,0,0
1277300260,1277298960,46.94696668268715,8.709274547592747,1524.4625,1571.7872,0.0,0.7209909,2.3200681,nan,2,39,0,0
1277509986,1277508709,46.946963473640636,8.709225761480512,1524.5432,1571.8677,0.0,0.7211663,2.3201091,nan,2,59,0,0
1277699758,1277698482,46.94695905030918,8.709181909079962,1524.6964,1572.0198,0.0,0.7209995,2.3200645,nan,2,78,0,0
1277899627,1277898242,46.94695297405212,8.709136047482982,1524.8795,1572.2017,0.0,0.7210192,2.3200653,nan,2,98,0,0
1278099436,1278098003,46.94694560299587,8.709090548606628,1525.0726,1572.3936,0.0,0.7210339,2.3200657,nan,2,118,0,0
1278298987,1278297763,46.946937019515865,8.709045583710326,1525.2882,1572.6074,0.0,0.7210373,2.3200638,nan,2,138,0,0
1278498728,1278497524,46.946927278778155,8.709001176110469,1525.5065,1572.824,0.0,0.7210469,2.3200638,nan,2,158,0,0
1278698465,1278697285,46.946916542510735,8.708957545302999,1525.6819,1572.9978,0.0,0.7210289,2.3200593,nan,2,177,0,0
1278908214,1278907033,46.94690432812531,8.708912532461406,1525.7832,1573.0983,0.0,0.72118676,2.3200994,nan,2,198,0,0
1279107942,1279106793,46.94689173095764,8.708870419456288,1525.8293,1573.144,0.0,0.7211742,2.3200984,nan,2,218,0,0
1279307704,1279306554,46.94687812567348,8.708829115813764,1525.8562,1573.1707,0.0,0.72115093,2.3200953,nan,2,238,0,0
1279508177,1279506315,46.94686337401901,8.708788623153547,1525.8795,1573.1941,0.0,0.72114074,2.3200946,nan,2,2,0,0
1279707294,1279706075,46.94684742454219,8.70874914088434,1525.9036,1573.2181,0.0,0.7211141,2.3200896,nan,2,22,0,0
1279906984,1279905839,46.946830239026674,8.708710667000574,1525.916,1573.2308,0.0,0.7211121,2.3200898,nan,2,42,0,0
1280107326,1280105596,46.946812003620266,8.708673209530644,1525.872,1573.1871,0.0,0.72110677,2.3200898,nan,2,62,0,0
1280306753,1280305356,46.94679276656463,8.708636937723334,1525.7875,1573.1034,0.0,0.7210898,2.320088,nan,2,82,0,0
1280506357,1280505117,46.946772343435065,8.708602004763522,1525.7249,1573.0414,0.0,0.7210897,2.3200884,nan,2,102,0,0
1280706564,1280704877,46.94675100408911,8.708568473346924,1525.6708,1572.9877,0.0,0.72107273,2.3200846,nan,2,122,0,0
1280905981,1280904637,46.94672881055214,8.708536292010109,1525.5887,1572.9062,0.0,0.72106886,2.3200831,nan,2,142,0,0
1281105716,1281104398,46.94670581874682,8.708505519845755,1525.4762,1572.7944,0.0,0.72105294,2.3200796,nan,2,162,0,0
1281305898,1281304158,46.946681911145305,8.708476287921386,1525.3612,1572.6804,0.0,0.72104055,2.3200765,nan,2,182,0,0
1281505239,1281503918,46.94665696987254,8.708448611120403,1525.2665,1572.5863,0.0,0.7210574,2.3200784,nan,2,202,0,0
1281705034,1281703678,46.94663104042433,8.708422609240818,1525.2026,1572.523,0.0,0.721066,2.3200781,nan,2,222,0,0
1281905209,1281903439,46.94660413769679,8.708398446706827,1525.1642,1572.4847,0.0,0.7210672,2.320076,nan,2,242,0,0
1282104493,1282103199,46.9465763443702,8.708376141601324,1525.1246,1572.4453,0.0,0.7210716,2.3200743,nan,2,6,0,0
1282304267,1282302959,46.94654771499581,8.708355774724204,1525.0793,1572.4003,0.0,0.7210746,2.3200731,nan,2,26,0,0
1282504457,1282502719,46.94651822933767,8.708337448187962,1525.0333,1572.3544,0.0,0.7210895,2.320081,nan,2,46,0,0
1282703646,1282702479,46.946488030115624,8.708321274544122,1524.9912,1572.3123,0.0,0.7210942,2.3200803,nan,2,66,0,0
1282903399,1282902240,46.94645718896406,8.708307300820168,1524.9481,1572.2694,0.0,0.721098,2.3200796,nan,2,86,0,0
1283103591,1283102000,46.94642579062155,8.708295552333157,1524.8943,1572.2157,0.0,0.72110116,2.320079,nan,2,106,0,0
1283302914,1283301760,46.946393920513145,8.70828606686239,1524.8295,1572.1512,0.0,0.72110385,2.320079,nan,2,126,0,0
1283502957,1283501520,46.94636162358681,8.70827900400183,1524.7692,1572.0914,0.0,0.721117,2.3200812,nan,2,146,0,0
1283702885,1283701280,46.94632905354125,8.708274511677528,1524.734,1572.0565,0.0,0.72110957,2.3200793,nan,2,166,0,0
1283902348,1283901040,46.94629628427098,8.708272543244759,1524.7174,1572.04,0.0,0.72111714,2.32008,nan,2,186,0,0
1284102229,1284100800,46.94626341519373,8.708273036780072,1524.7142,1572.0369,0.0,0.72112316,2.3200808,nan,2,206,0,0
1284301802,1284300560,46.94623055169519,8.708275899404297,1524.7311,1572.0535,0.0,0.7211294,2.3200817,nan,2,226,0,0
1284501544,1284500320,46.94619779352977,8.708280908387339,1524.7484,1572.0706,0.0,0.7211344,2.3200822,nan,2,246,0,0
1284701371,1284700086,46.94616526529327,8.708287937481813,1524.7682,1572.0901,0.0,0.7211244,2.3200803,nan,2,10,0,0
1284901104,1284899840,46.94613296396544,8.70829696336739,1524.791,1572.1127,0.0,0.7211241,2.3200803,nan,2,30,0,0
1285100876,1285099600,46.94610095513443,8.708307846133481,1524.8043,1572.126,0.0,0.72112113,2.32008,nan,2,50,0,0
1285300716,1285299360,46.94606930851376,8.708320678637127,1524.8376,1572.1592,0.0,0.72111773,2.3200798,nan,2,70,0,0
1285500402,1285499120,46.94603799555689,8.708335381278207,1524.8694,1572.1908,0.0,0.72111356,2.320079,nan,2,90,0,0
1285700096,1285698880,46.946007119041326,8.708351853139508,1524.891,1572.2123,0.0,0.7210969,2.3200762,nan,2,110,0,0
1285909821,1285908628,46.94597520369545,8.708371213547366,1524.9313,1572.2522,0.0,0.7212569,2.3201163,nan,2,131,0,0
1286099642,1286098400,46.94594680282705,8.708390471944321,1524.964,1572.2844,0.0,0.72108835,2.3200746,nan,2,150,0,0
1286299331,1286298164,46.94591743461787,8.708412534051627,1524.9939,1572.314,0.0,0.721084,2.3200738,nan,2,170,0,0
1286499061,1286497919,46.94588868343852,8.708436457014225,1525.0251,1572.3448,0.0,0.7210799,2.320073,nan,2,190,0,0
1286698868,1286697679,46.945860638618925,8.70846216363615,1525.0508,1572.3701,0.0,0.72105443,2.3200674,nan,2,210,0,0
1286898731,1286897439,46.945833298651536,8.708489741152912,1525.0725,1572.3916,0.0,0.7210535,2.3200672,nan,2,230,0,0
1287098486,1287097199,46.94580673612924,8.708519242623078,1525.0979,1572.4169,0.0,0.7210532,2.320067,nan,2,250,0,0
1287308128,1287306947,46.94577984657654,8.70855221186385,1525.1342,1572.4529,0.0,0.7212076,2.3201053,nan,2,15,0,0
1287508318,1287506706,46.945755250343396,8.708585607837447,1525.1715,1572.49,0.0,0.7212129,2.3201058,nan,2,35,0,0
1287707830,1287706466,46.94573178037061,8.708620716275307,1525.1987,1572.5171,0.0,0.72119576,2.3201017,nan,2,55,0,0
1287907615,1287906226,46.945709462725006,8.708657407325031,1525.208,1572.5265,0.0,0.72117937,2.3200984,nan,2,75,0,0
1288107705,1288105985,46.94568833651664,8.70869574771839,1525.2123,1572.5309,0.0,0.7211867,2.3200998,nan,2,95,0,0
1288306986,1288305745,46.945668521676424,8.70873566066272,1525.231,1572.5494,0.0,0.7211862,2.320099,nan,2,115,0,0
1288506853,1288505504,46.94565005620939,8.70877700263773,1525.2662,1572.5847,0.0,0.7211764,2.3200965,nan,2,135,0,0
1288706920,1288705264,46.94563289276499,8.708819586310307,1525.2957,1572.614,0.0,0.7211675,2.320094,nan,2,155,0,0
1288906393,1288905024,46.94561701473634,8.708863375502355,1525.2997,1572.6182,0.0,0.72116846,2.3200943,nan,2,175,0,0
1289106044,1289104783,46.94560256264004,8.708908338849195,1525.309,1572.6276,0.0,0.721158,2.3200922,nan,2,195,0,0
1289306353,1289304543,46.94558958710828,8.708954391927309,1525.3281,1572.6467,0.0,0.7211503,2.3200905,nan,2,215,0,0
1289505683,1289504303,46.945578055889335,8.709001459163497,1525.3414,1572.6599,0.0,0.721144,2.320089,nan,2,235,0,0
1289705244,1289704062,46.94556798640643,8.709049438046524,1525.3408,1572.6595,0.0,0.7211366,2.3200877,nan,2,255,0,0
1289905535,1289903822,46.94555949941867,8.709098385255627,1525.3339,1572.6531,0.0,0.72113997,2.3200886,nan,2,18,0,0
1290104864,1290103581,46.945552631281785,8.709148042700274,1525.3069,1572.6266,0.0,0.7211331,2.3200877,nan,2,38,0,0
1290304492,1290303342,46.94554740065415,8.709198296211945,1525.2595,1572.5801,0.0,0.72112405,2.3200865,nan,2,58,0,0
1290504759,1290503100,46.945543923624804,8.709249043676591,1525.208,1572.5294,0.0,0.72111666,2.3200858,nan,2,78,0,0
1290704056,1290702860,46.945542446371924,8.709300150610645,1525.1884,1572.5103,0.0,0.72110444,2.3200834,nan,2,98,0,0
1290903973,1290902619,46.94554294584048,8.709351594709524,1525.1831,1572.5052,0.0,0.7211079,2.3200839,nan,2,118,0,0
1291104013,1291102379,46.94554542888655,8.709403206128243,1525.2083,1572.5305,0.0,0.7211141,2.3200846,nan,2,138,0,0
1291303329,1291302138,46.94554972657887,8.70945475533341,1525.233,1572.5553,0.0,0.7211206,2.3200858,nan,2,157,0,0
1291503192,1291501897,46.94555580295969,8.709506067858882,1525.261,1572.5834,0.0,0.72112507,2.3200867,nan,2,177,0,0
1291703816,1291701657,46.94556376217934,8.709556986717798,1525.309,1572.6315,0.0,0.7211177,2.3200855,nan,2,197,0,0
1291902780,1291901416,46.94557355016729,8.70960735211835,1525.3562,1572.6786,0.0,0.7211234,2.3200867,nan,2,217,0,0
1292102525,1292101175,46.94558509254447,8.709657027787179,1525.3907,1572.7131,0.0,0.721126,2.320088,nan,2,237,0,0
1292302371,1292300935,46.94559819595795,8.709705896150489,1525.3948,1572.7173,0.0,0.7211238,2.3200889,nan,2,1,0,0
1292502107,1292500694,46.945612813885845,8.709753820329027,1525.3761,1572.6989,0.0,0.721119,2.3200896,nan,2,21,0,0
1292701886,1292700453,46.94562875983663,8.709800672294739,1525.3186,1572.642,0.0,0.7210877,2.3200853,nan,2,41,0,0
1292901555,1292900213,46.94564618873826,8.709846408825697,1525.2625,1572.5863,0.0,0.7210795,2.3200855,nan,2,61,0,0
1293101351,1293099972,46.945665127761714,8.70989098751081,1525.2202,1572.5444,0.0,0.7210742,2.320086,nan,2,81,0,0
1293301157,1293299731,46.945685483044294,8.709934332979797,1525.1837,1572.5083,0.0,0.7210695,2.3200862,nan,2,101,0,0
1293500732,1293499490,46.94570720340045,8.709976367849581,1525.144,1572.4689,0.0,0.72106445,2.3200862,nan,2,121,0,0
1293700475,1293699249,46.94573027194644,8.710016808300804,1525.1198,1572.4448,0.0,0.72103995,2.3200884,nan,2,141,0,0
1293900210,1293899008,46.94575472477309,8.710055600663846,1525.1072,1572.4324,0.0,0.72104156,2.3200884,nan,2,161,0,0
1294100049,1294098768,46.945780483799716,8.710092700520578,1525.0859,1572.4115,0.0,0.7210422,2.3200884,nan,2,181,0,0
1294310377,1294308515,46.94580886738557,8.710129553453877,1525.0763,1572.4019,0.0,0.7211979,2.3201206,nan,2,202,0,0
1294509601,1294508274,46.94583714878227,8.710162599552856,1525.0663,1572.3917,0.0,0.7212038,2.320121,nan,2,222,0,0
1294699205,1294698045,46.94586496009536,8.710192031192129,1525.0411,1572.3667,0.0,0.721021,2.3200827,nan,2,241,0,0
1294899062,1294897804,46.94589532556575,8.710220744346358,1525.0221,1572.3478,0.0,0.7210274,2.3200834,nan,2,5,0,0
1295098740,1295097563,46.94592672401144,8.710246956348788,1525.0225,1572.3479,0.0,0.7210248,2.320082,nan,2,25,0,0
1295298581,1295297322,46.945958930524355,8.71027080871591,1524.9951,1572.3206,0.0,0.7210321,2.3200831,nan,2,45,0,0
1295498438,1295497081,46.945991920946454,8.710291918927517,1524.9774,1572.303,0.0,0.72103924,2.3200839,nan,2,65,0,0
1295708115,1295706828,46.94602719050002,8.710310822199316,1524.998,1572.3234,0.0,0.7211927,2.320122,nan,2,86,0,0
1295907809,1295906587,46.946061246490274,8.710326005288524,1525.0127,1572.3378,0.0,0.7211939,2.320121,nan,2,106,0,0
1296108056,1296106346,46.94609557852281,8.710338492863782,1525.0192,1572.3442,0.0,0.72119266,2.3201208,nan,2,126,0,0
1296307397,1296306105,46.94613010851425,8.710348137986246,1525.039,1572.3636,0.0,0.72119397,2.3201206,nan,2,146,0,0
1296507116,1296505864,46.9461647867961,8.710355268698619,1525.0477,1572.3723,0.0,0.7212028,2.3201225,nan,2,166,0,0
1296707299,1296705623,46.94619938461473,8.710359931840774,1525.0565,1572.381,0.0,0.7211858,2.3201196,nan,2,186,0,0
1296906598,1296905382,46.946233818124014,8.710362047811952,1525.087,1572.4113,0.0,0.7211837,2.3201194,nan,2,206,0,0
1297106357,1297105141,46.94626807868248,8.71036179831968,1525.1077,1572.4314,0.0,0.7211784,2.3201187,nan,2,226,0,0
1297306558,1297304900,46.94630204553398,8.710359304975029,1525.1132,1572.4365,0.0,0.7211707,2.3201175,nan,2,246,0,0
1297505831,1297504658,46.94633573459353,8.710354415609114,1525.1294,1572.4523,0.0,0.72117543,2.320119,nan,2,10,0,0
1297705646,1297704417,46.94636898215383,8.710347287815775,1525.1355,1572.4579,0.0,0.72115564,2.3201153,nan,2,30,0,0
1297905811,1297904177,46.9464017853355,8.710338061694737,1525.1102,1572.4324,0.0,0.72114515,2.3201141,nan,2,50,0,0
1298105181,1298103935,46.946434115732856,8.710326762168776,1525.0626,1572.3848,0.0,0.7211231,2.3201108,nan,2,70,0,0
1298305001,1298303694,46.946465892107994,8.710313402705593,1525.0101,1572.3322,0.0,0.7211015,2.3201072,nan,2,89,0,0
1298505059,1298503453,46.946497113979845,8.710297980085796,1524.951,1572.273,0.0,0.7210818,2.3201041,nan,2,109,0,0
1298704363,1298703211,46.94652773784789,8.710280534108128,1524.8873,1572.2092,0.0,0.72106516,2.3201013,nan,2,129,0,0
1298904155,1298902972,46.946557800282626,8.710261104769085,1524.8099,1572.132,0.0,0.7210584,2.3201005,nan,2,149,0,0
1299104466,1299102729,46.94658716426368,8.710239710564974,1524.7428,1572.0651,0.0,0.72104305,2.3200977,nan,2,169,0,0
1299303864,1299302487,46.94661578093761,8.71021634868145,1524.7028,1572.0251,0.0,0.72103286,2.320095,nan,2,189,0,0
1299503792,1299502250,46.94664358649302,8.710191005651543,1524.6982,1572.0204,0.0,0.7210268,2.3200924,nan,2,209,0,0
1299703277,1299702005,46.94667053825593,8.71016389072718,1524.6932,1572.0154,0.0,0.7210215,2.32009,nan,2,229,0,0
1299903032,1299901764,46.94669656884863,8.710135064615306,1524.6908,1572.013,0.0,0.72101784,2.320088,nan,2,249,0,0
1300102795,1300101522,46.94672164629677,8.710104550633655,1524.7065,1572.0284,0.0,0.7210149,2.3200858,nan,2,13,0,0
1300302554,1300301281,46.94674577266191,8.710072551199216,1524.7202,1572.0417,0.0,0.7210127,2.3200839,nan,2,32,0,0
1300502381,1300501039,46.94676894616196,8.710039204004204,1524.7018,1572.0232,0.0,0.72100836,2.320082,nan,2,52,0,0
1300702062,1300700798,46.94679105022225,8.710004493978529,1524.6714,1571.9927,0.0,0.7210021,2.3200798,nan,2,72,0,0
1300901776,1300900556,46.94681200538766,8.709968408864853,1524.6432,1571.9644,0.0,0.72099686,2.320078,nan,2,92,0,0
1301101549,1301100315,46.94683169233728,8.709930864044223,1524.6482,1571.969,0.0,0.72099686,2.3200762,nan,2,112,0,0
1301301269,1301300073,46.94685013879314,8.709892024345423,1524.6772,1571.9974,0.0,0.72099847,2.3200748,nan,2,132,0,0
1301501000,1301499832,46.94686721809642,8.709851959728274,1524.7642,1572.0836,0.0,0.7210149,2.3200755,nan,2,152,0,0
1301700892,1301699590,46.946882845583836,8.709810923875345,1524.8861,1572.2043,0.0,0.721002,2.3200698,nan,2,172,0,0
1301900614,1301899349,46.94689698756663,8.709768962621505,1525.0371,1572.354,0.0,0.7210125,2.320069,nan,2,192,0,0
1302100288,1302099107,46.94690963656877,8.709726225924397,1525.2074,1572.5228,0.0,0.72102314,2.3200686,nan,2,212,0,0
1302300046,1302298866,46.94692083589009,8.709682949571063,1525.3932,1572.7069,0.0,0.72103363,2.3200684,nan,2,232,0,0
1302499769,1302498624,46.946930686465976,8.709639386833475,1525.5836,1572.8958,0.0,0.7210408,2.3200676,nan,2,252,0,0
1302709608,1302708370,46.9469397091886,8.709593635714644,1525.7552,1573.0659,0.0,0.7211846,2.3201032,nan,2,17,0,0
1302899608,1302898141,46.946946755513345,8.7095521746816,1525.8826,1573.1921,0.0,0.72102153,2.320062,nan,2,36,0,0
1303099479,1303097899,46.94695309203039,8.709508426368659,1525.9889,1573.2976,0.0,0.7210153,2.320061,nan,2,56,0,0
1303299048,1303297658,46.94695822186701,8.709464501025383,1526.0917,1573.3997,0.0,0.721009,2.32006,nan,2,76,0,0
1303498711,1303497416,46.94696213432068,8.709420444485971,1526.1743,1573.4816,0.0,0.72100425,2.3200593,nan,2,96,0,0
1303698560,1303697174,46.946964985969515,8.709376393431773,1526.2004,1573.5073,0.0,0.72097206,2.320054,nan,2,116,0,0
1303898273,1303896939,46.94696668147383,8.709332270481811,1526.1996,1573.5063,0.0,0.7209617,2.3200533,nan,2,136,0,0
1304098036,1304096691,46.94696723593017,8.709288138152603,1526.1532,1573.4602,0.0,0.7209519,2.3200529,nan,2,156,0,0
1304307677,1304306437,46.94696642268376,8.7092419234288,1526.0658,1573.3735,0.0,0.7210983,2.3200927,nan,2,177,0,0
1304507470,1304506195,46.946964240559396,8.709198014999872,1525.9468,1573.2556,0.0,0.72108704,2.3200924,nan,2,197,0,0
1304707812,1304705954,46.94696071440234,8.70915429842666,1525.8224,1573.1326,0.0,0.72105724,2.320088,nan,2,217,0,0
1304906956,1304905712,46.946955732610704,8.709110662761367,1525.7292,1573.0405,0.0,0.72105867,2.3200884,nan,2,236,0,0
1305106713,1305105470,46.94694927484475,8.709067232636025,1525.6694,1572.9814,0.0,0.72105575,2.320087,nan,2,0,0,0
1305307074,1305305228,46.94694171624806,8.709024100896238,1525.5359,1572.8491,0.0,0.72104806,2.3200858,nan,2,20,0,0
1305506328,1305504986,46.946932856679894,8.708981344344537,1525.3834,1572.6979,0.0,0.72105145,2.320087,nan,2,40,0,0
1305705973,1305704745,46.94692264664258,8.708939150731924,1525.2394,1572.5549,0.0,0.72103715,2.3200836,nan,2,60,0,0
1305906172,1305904503,46.94691111907358,8.708897604483756,1525.089,1572.4056,0.0,0.72102505,2.3200805,nan,2,80,0,0
1306105508,1306104264,46.94689813551284,8.708856700386132,1524.9728,1572.2905,0.0,0.72103065,2.3200803,nan,2,100,0,0
1306305286,1306304019,46.94688373826694,8.70881662336929,1524.9019,1572.2205,0.0,0.72103083,2.3200781,nan,2,120,0,0
1306505172,1306503777,46.94686802723838,8.708777415238883,1524.8466,1572.1659,0.0,0.72103405,2.3200831,nan,2,140,0,0
1306704898,1306703535,46.94685113341506,8.708739229158036,1524.7911,1572.1112,0.0,0.72102875,2.320079,nan,2,160,0,0
1306904796,1306903293,46.94683302441441,8.708702113775361,1524.7496,1572.0703,0.0,0.7210335,2.3200777,nan,2,180,0,0
1307104452,1307103054,46.946813742231924,8.708666168388639,1524.7201,1572.0411,0.0,0.7210395,2.3200765,nan,2,200,0,0
1307304051,1307302809,46.94679338409398,8.708631419927178,1524.6838,1572.0052,0.0,0.7210453,2.320075,nan,2,220,0,0
1307503920,1307502567,46.946771942664434,8.708597993018994,1524.659,1571.9806,0.0,0.72104913,2.3200738,nan,2,240,0,0
1307703578,1307702325,46.94674948971742,8.708566000225117,1524.6578,1571.9791,0.0,0.7210449,2.3200707,nan,2,4,0,0
1307903356,1307902083,46.94672596816623,8.708535383658841,1524.6678,1571.989,0.0,0.7210632,2.3200722,nan,2,24,0,0
1308103192,1308101841,46.946701536101436,8.708506300096285,1524.6989,1572.0195,0.0,0.72106963,2.3200712,nan,2,44,0,0
1308302892,1308301599,46.946676267828735,8.708478661890508,1524.7347,1572.0549,0.0,0.7210741,2.3200705,nan,2,64,0,0
1308502519,1308501356,46.94665017604564,8.708452555474233,1524.787,1572.1066,0.0,0.72107947,2.3200696,nan,2,84,0,0
1308702331,1308701115,46.94662336024499,8.708428068881144,1524.8591,1572.1777,0.0,0.72107273,2.3200662,nan,2,104,0,0
